t_iso,frame_i,raw_video_frame_index,fsm_state,align_sub,camera_frame_number,camera_frame_delta,camera_sensor_timestamp_ms,camera_sensor_interval_ms,camera_timestamp_domain,camera_input_host_mono_ms,camera_input_interval_ms,inference_ran,inference_start_host_mono_ms,inference_end_host_mono_ms,model_inference_ms,input_to_inference_end_ms,pose_result_host_mono_ms,input_to_pose_result_ms,model_det_ok,pnp_ok,pose_src,pose_n_used,pose_rms_px,yaw_deg,pos_x_m,pos_z_m,center_bearing_deg
2026-09-06T16:36:05.265,1,,PRECHECK,PRECHECK,1,,1788680164383.407,,timestamp_domain.system_time,182388734.000,,1,182388750.000,182389562.000,812.000,828.000,182389578.000,844.000,1,1,pnp_visible_ransac,9,0.315,-11.3043,0.156643,4.765337,1.8827
2026-09-06T16:36:05.391,2,,SEARCH_SWEEP,SEARCH_SWEEP,30,29,1788680165348.493,965.086,timestamp_domain.system_time,182389687.000,953.000,1,182389687.000,182389703.000,16.000,16.000,182389703.000,16.000,1,1,pnp_visible_ransac,9,0.512,-9.3404,0.154787,4.861391,1.8237
2026-09-06T16:36:05.446,3,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,32,2,1788680165415.025,66.532,timestamp_domain.system_time,182389734.000,47.000,1,182389734.000,182389750.000,16.000,16.000,182389765.000,31.000,1,1,pnp_visible_ransac,9,0.445,-9.4025,0.155940,4.854983,1.8397
2026-09-06T16:36:05.507,4,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,34,2,1788680165482.080,67.055,timestamp_domain.system_time,182389796.000,62.000,1,182389796.000,182389828.000,32.000,32.000,182389828.000,32.000,1,1,pnp_visible_ransac,9,0.468,-9.2785,0.155058,4.852477,1.8302
2026-09-06T16:36:05.568,5,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,36,2,1788680165548.442,66.362,timestamp_domain.system_time,182389875.000,79.000,1,182389875.000,182389890.000,15.000,15.000,182389890.000,15.000,1,1,pnp_visible_ransac,9,0.484,-9.2798,0.156115,4.858990,1.8402
2026-09-06T16:36:05.622,6,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,37,1,1788680165581.756,33.314,timestamp_domain.system_time,182389921.000,46.000,1,182389921.000,182389937.000,16.000,16.000,182389937.000,16.000,1,1,pnp_visible_ransac,9,0.511,-9.2854,0.155191,4.857720,1.8298
2026-09-06T16:36:05.676,7,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,39,2,1788680165648.668,66.912,timestamp_domain.system_time,182389968.000,47.000,1,182389968.000,182389984.000,16.000,16.000,182389984.000,16.000,1,1,pnp_visible_ransac,9,0.484,-9.2798,0.156115,4.858990,1.8402
2026-09-06T16:36:05.722,8,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,40,1,1788680165681.875,33.208,timestamp_domain.system_time,182390031.000,63.000,1,182390031.000,182390031.000,0.000,0.000,182390031.000,0.000,1,1,pnp_visible_ransac,9,0.458,-9.3228,0.156886,4.862323,1.8480
2026-09-06T16:36:05.785,9,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,42,2,1788680165748.665,66.790,timestamp_domain.system_time,182390078.000,47.000,1,182390078.000,182390093.000,15.000,15.000,182390093.000,15.000,1,1,pnp_visible_ransac,9,0.460,-9.3890,0.156335,4.870882,1.8383
2026-09-06T16:36:05.833,10,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,44,2,1788680165815.422,66.757,timestamp_domain.system_time,182390140.000,62.000,1,182390140.000,182390156.000,16.000,16.000,182390156.000,16.000,1,1,pnp_visible_ransac,9,0.443,-9.3704,0.156722,4.864352,1.8453
