t_iso,frame_i,raw_video_frame_index,fsm_state,align_sub,camera_frame_number,camera_frame_delta,camera_sensor_timestamp_ms,camera_sensor_interval_ms,camera_timestamp_domain,camera_input_host_mono_ms,camera_input_interval_ms,inference_ran,inference_start_host_mono_ms,inference_end_host_mono_ms,model_inference_ms,input_to_inference_end_ms,pose_result_host_mono_ms,input_to_pose_result_ms,model_det_ok,pnp_ok,pose_src,pose_n_used,pose_rms_px,yaw_deg,pos_x_m,pos_z_m,center_bearing_deg
2026-09-08T14:01:04.414,1,,PRECHECK,PRECHECK,2,,1788843663573.745,,timestamp_domain.system_time,89457437.000,,1,89457453.000,89458140.000,687.000,703.000,89458140.000,703.000,0,0,,,,,,,
2026-09-08T14:01:04.550,2,,SEARCH_SWEEP,SEARCH_SWEEP,27,25,1788843664407.801,834.056,timestamp_domain.system_time,89458234.000,797.000,1,89458234.000,89458265.000,31.000,31.000,89458265.000,31.000,1,1,pnp_visible_ransac,9,0.410,-36.9602,-0.317307,5.248910,-3.4594
2026-09-08T14:01:04.620,3,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,32,5,1788843664574.082,166.280,timestamp_domain.system_time,89458312.000,78.000,1,89458312.000,89458343.000,31.000,31.000,89458343.000,31.000,1,1,pnp_visible_ransac,9,0.313,-36.7971,-0.318199,5.205639,-3.4979
2026-09-08T14:01:04.688,4,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,34,2,1788843664640.917,66.835,timestamp_domain.system_time,89458375.000,63.000,1,89458375.000,89458406.000,31.000,31.000,89458406.000,31.000,1,1,pnp_visible_ransac,9,0.317,-36.5367,-0.321110,5.214816,-3.5236
2026-09-08T14:01:04.779,5,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,37,3,1788843664741.024,100.107,timestamp_domain.system_time,89458468.000,93.000,1,89458468.000,89458500.000,32.000,32.000,89458500.000,32.000,1,1,pnp_visible_ransac,9,0.415,-36.2768,-0.326885,5.206737,-3.5924
2026-09-08T14:01:04.854,6,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,39,2,1788843664807.741,66.717,timestamp_domain.system_time,89458546.000,78.000,1,89458546.000,89458578.000,32.000,32.000,89458578.000,32.000,1,1,pnp_visible_ransac,9,0.369,-36.4354,-0.327165,5.213271,-3.5910
2026-09-08T14:01:04.921,7,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,41,2,1788843664874.301,66.560,timestamp_domain.system_time,89458609.000,63.000,1,89458609.000,89458640.000,31.000,31.000,89458640.000,31.000,1,1,pnp_visible_ransac,9,0.485,-36.5794,-0.327381,5.212521,-3.5938
2026-09-08T14:01:04.992,8,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,43,2,1788843664941.328,67.027,timestamp_domain.system_time,89458687.000,78.000,1,89458687.000,89458718.000,31.000,31.000,89458718.000,31.000,1,1,pnp_visible_ransac,9,0.570,-36.5616,-0.329916,5.211376,-3.6224
2026-09-08T14:01:05.073,9,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,46,3,1788843665041.335,100.007,timestamp_domain.system_time,89458765.000,78.000,1,89458765.000,89458796.000,31.000,31.000,89458796.000,31.000,1,1,pnp_visible_ransac,9,0.642,-36.5002,-0.328334,5.189432,-3.6203
2026-09-08T14:01:05.143,10,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,48,2,1788843665108.043,66.708,timestamp_domain.system_time,89458843.000,78.000,1,89458843.000,89458859.000,16.000,16.000,89458859.000,16.000,1,1,pnp_visible_ransac,9,0.701,-36.9827,-0.327604,5.210276,-3.5978
2026-09-08T14:01:05.225,11,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,50,2,1788843665174.859,66.816,timestamp_domain.system_time,89458906.000,63.000,1,89458906.000,89458953.000,47.000,47.000,89458953.000,47.000,1,1,pnp_visible_ransac,9,0.686,-36.7583,-0.326918,5.198558,-3.5984
