t_iso,frame_i,raw_video_frame_index,fsm_state,align_sub,camera_frame_number,camera_frame_delta,camera_sensor_timestamp_ms,camera_sensor_interval_ms,camera_timestamp_domain,camera_input_host_mono_ms,camera_input_interval_ms,inference_ran,inference_start_host_mono_ms,inference_end_host_mono_ms,model_inference_ms,input_to_inference_end_ms,pose_result_host_mono_ms,input_to_pose_result_ms,model_det_ok,pnp_ok,pose_src,pose_n_used,pose_rms_px,yaw_deg,pos_x_m,pos_z_m,center_bearing_deg
2026-09-04T19:04:49.599,1,,PRECHECK,PRECHECK,3,,1788516288465.564,,timestamp_domain.system_time,18515296.000,,1,18515312.000,18516296.000,984.000,1000.000,18516296.000,1000.000,0,0,,,,,,,
2026-09-04T19:04:49.843,2,,SEARCH_SWEEP,SEARCH_SWEEP,43,40,1788516289799.878,1334.314,timestamp_domain.system_time,18516515.000,1219.000,1,18516515.000,18516531.000,16.000,16.000,18516546.000,31.000,1,1,pnp_visible_ransac,9,2.242,-16.2672,-0.501284,4.531850,-6.3120
2026-09-04T19:04:49.920,3,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,45,2,1788516289866.343,66.465,timestamp_domain.system_time,18516593.000,78.000,1,18516593.000,18516609.000,16.000,16.000,18516625.000,32.000,1,1,pnp_visible_ransac,9,1.375,-13.9884,-0.504794,4.594821,-6.2695
2026-09-04T19:04:49.989,4,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,47,2,1788516289933.575,67.231,timestamp_domain.system_time,18516671.000,78.000,1,18516671.000,18516687.000,16.000,16.000,18516687.000,16.000,1,1,pnp_visible_ransac,9,2.149,-16.7642,-0.501883,4.563430,-6.2761
2026-09-04T19:04:50.089,5,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,50,3,1788516290033.357,99.782,timestamp_domain.system_time,18516765.000,94.000,1,18516765.000,18516781.000,16.000,16.000,18516796.000,31.000,1,1,pnp_visible_ransac,9,1.703,-14.8198,-0.499920,4.527425,-6.3011
2026-09-04T19:04:50.156,6,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,52,2,1788516290099.893,66.536,timestamp_domain.system_time,18516843.000,78.000,1,18516843.000,18516859.000,16.000,16.000,18516859.000,16.000,1,1,pnp_visible_ransac,9,1.651,-14.7537,-0.503145,4.610481,-6.2281
2026-09-04T19:04:50.223,7,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,55,3,1788516290199.779,99.886,timestamp_domain.system_time,18516890.000,47.000,1,18516890.000,18516921.000,31.000,31.000,18516921.000,31.000,1,1,pnp_visible_ransac,9,2.255,-16.8439,-0.506472,4.569939,-6.3241
2026-09-04T19:04:50.290,8,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,57,2,1788516290267.483,67.705,timestamp_domain.system_time,18516968.000,78.000,1,18516968.000,18516984.000,16.000,16.000,18516984.000,16.000,1,1,pnp_visible_ransac,9,2.298,-16.2759,-0.505377,4.559919,-6.3243
2026-09-04T19:04:50.367,9,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,58,1,1788516290300.198,32.715,timestamp_domain.system_time,18517046.000,78.000,1,18517046.000,18517062.000,16.000,16.000,18517062.000,16.000,1,1,pnp_visible_ransac,9,1.870,-15.9247,-0.502129,4.559536,-6.2845
2026-09-04T19:04:50.458,10,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,61,3,1788516290400.389,100.191,timestamp_domain.system_time,18517140.000,94.000,1,18517140.000,18517156.000,16.000,16.000,18517156.000,16.000,1,1,pnp_visible_ransac,9,2.274,-17.0410,-0.503155,4.549743,-6.3107
2026-09-04T19:04:50.525,11,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,64,3,1788516290500.120,99.731,timestamp_domain.system_time,18517203.000,63.000,1,18517203.000,18517218.000,15.000,15.000,18517218.000,15.000,1,1,pnp_visible_ransac,9,1.889,-17.3689,-0.502346,4.536982,-6.3182
2026-09-04T19:04:50.592,12,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,66,2,1788516290566.896,66.776,timestamp_domain.system_time,18517265.000,62.000,1,18517265.000,18517296.000,31.000,31.000,18517296.000,31.000,1,1,pnp_visible_ransac,9,2.143,-16.8349,-0.508514,4.581946,-6.3329
2026-09-04T19:04:50.666,13,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,68,2,1788516290633.385,66.489,timestamp_domain.system_time,18517343.000,78.000,1,18517343.000,18517359.000,16.000,16.000,18517359.000,16.000,1,1,pnp_visible_ransac,9,1.873,-17.5738,-0.509311,4.563763,-6.3678
2026-09-04T19:04:50.737,14,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,70,2,1788516290700.158,66.773,timestamp_domain.system_time,18517406.000,63.000,1,18517406.000,18517421.000,15.000,15.000,18517437.000,31.000,1,1,pnp_visible_ransac,9,2.200,-17.1583,-0.507145,4.562900,-6.3421
2026-09-04T19:04:50.816,15,,FACE_ROTATE,FACE_ROTATE,72,2,1788516290766.889,66.731,timestamp_domain.system_time,18517500.000,94.000,1,18517500.000,18517515.000,15.000,15.000,18517515.000,15.000,1,1,pnp_visible_ransac,9,1.643,-14.5610,-0.513311,4.582762,-6.3910
2026-09-04T19:04:50.883,16,,FACE_ROTATE,FACE_ROTATE,74,2,1788516290833.914,67.025,timestamp_domain.system_time,18517562.000,62.000,1,18517562.000,18517578.000,16.000,16.000,18517578.000,16.000,1,1,pnp_visible_ransac,9,2.152,-15.6048,-0.506178,4.544306,-6.3558
2026-09-04T19:04:50.969,17,,FACE_ROTATE,FACE_ROTATE,77,3,1788516290933.703,99.789,timestamp_domain.system_time,18517640.000,78.000,1,18517640.000,18517671.000,31.000,31.000,18517671.000,31.000,1,1,pnp_visible_ransac,9,2.056,-16.0268,-0.506977,4.599588,-6.2899
2026-09-04T19:04:51.032,18,,FACE_ROTATE,FACE_ROTATE,79,2,1788516291000.374,66.671,timestamp_domain.system_time,18517718.000,78.000,1,18517718.000,18517734.000,16.000,16.000,18517734.000,16.000,1,1,pnp_visible_ransac,9,2.095,-18.0354,-0.505605,4.591998,-6.2833
2026-09-04T19:04:51.115,19,,FACE_ROTATE,FACE_ROTATE,81,2,1788516291067.129,66.755,timestamp_domain.system_time,18517796.000,78.000,1,18517796.000,18517796.000,0.000,0.000,18517812.000,16.000,1,1,pnp_visible_ransac,9,2.131,-16.7027,-0.505783,4.612257,-6.2581
2026-09-04T19:04:51.182,20,,FACE_ROTATE,FACE_ROTATE,83,2,1788516291133.927,66.797,timestamp_domain.system_time,18517859.000,63.000,1,18517859.000,18517875.000,16.000,16.000,18517875.000,16.000,1,1,pnp_visible_ransac,9,2.295,-17.8958,-0.505588,4.618435,-6.2474
2026-09-04T19:04:51.256,21,,FACE_ROTATE,FACE_ROTATE,85,2,1788516291200.619,66.692,timestamp_domain.system_time,18517937.000,78.000,1,18517937.000,18517953.000,16.000,16.000,18517953.000,16.000,1,1,pnp_visible_ransac,9,2.177,-17.8698,-0.510575,4.613807,-6.3148
2026-09-04T19:04:51.319,22,,FACE_ROTATE,FACE_ROTATE,88,3,1788516291300.850,100.231,timestamp_domain.system_time,18518000.000,63.000,1,18518000.000,18518015.000,15.000,15.000,18518015.000,15.000,1,1,pnp_visible_ransac,9,2.331,-16.7211,-0.508183,4.616823,-6.2814
2026-09-04T19:04:51.472,23,,FACE_ROTATE,FACE_ROTATE,91,3,1788516291401.247,100.397,timestamp_domain.system_time,18518140.000,140.000,1,18518140.000,18518171.000,31.000,31.000,18518171.000,31.000,1,1,pnp_visible_ransac,9,2.031,-16.5470,-0.509394,4.596559,-6.3238
2026-09-04T19:04:51.547,24,,FACE_ROTATE,FACE_ROTATE,94,3,1788516291500.841,99.594,timestamp_domain.system_time,18518218.000,78.000,1,18518218.000,18518234.000,16.000,16.000,18518250.000,32.000,1,1,pnp_visible_ransac,9,2.000,-17.5229,-0.513274,4.601520,-6.3647
2026-09-04T19:04:51.617,25,,FACE_ROTATE,FACE_ROTATE,96,2,1788516291567.875,67.034,timestamp_domain.system_time,18518296.000,78.000,1,18518296.000,18518312.000,16.000,16.000,18518312.000,16.000,1,1,pnp_visible_ransac,9,1.820,-18.6757,-0.509450,4.627612,-6.2823
2026-09-04T19:04:51.687,26,,FACE_ROTATE,FACE_ROTATE,99,3,1788516291667.528,99.653,timestamp_domain.system_time,18518375.000,79.000,1,18518375.000,18518390.000,15.000,15.000,18518390.000,15.000,1,1,pnp_visible_ransac,9,0.863,-12.9344,-0.521736,4.704261,-6.3286
2026-09-04T19:04:51.770,27,,FACE_ROTATE,FACE_ROTATE,101,2,1788516291734.607,67.079,timestamp_domain.system_time,18518437.000,62.000,1,18518437.000,18518468.000,31.000,31.000,18518468.000,31.000,1,1,pnp_visible_ransac,9,2.215,-16.8871,-0.506813,4.631671,-6.2447
2026-09-04T19:04:51.860,28,,FACE_ROTATE,FACE_ROTATE,103,2,1788516291801.158,66.551,timestamp_domain.system_time,18518531.000,94.000,1,18518531.000,18518562.000,31.000,31.000,18518562.000,31.000,1,1,pnp_visible_ransac,9,0.926,-13.8292,-0.500498,4.567926,-6.2528
2026-09-04T19:04:51.936,29,,FACE_ROTATE,FACE_ROTATE,106,3,1788516291901.060,99.902,timestamp_domain.system_time,18518609.000,78.000,1,18518609.000,18518640.000,31.000,31.000,18518640.000,31.000,1,1,pnp_visible_ransac,9,0.777,-12.7288,-0.504110,4.605815,-6.2462
2026-09-04T19:04:52.017,30,,FACE_ROTATE,FACE_ROTATE,108,2,1788516291967.751,66.690,timestamp_domain.system_time,18518687.000,78.000,1,18518687.000,18518718.000,31.000,31.000,18518718.000,31.000,1,1,pnp_visible_ransac,9,0.795,-13.2725,-0.494627,4.563252,-6.1863
2026-09-04T19:04:52.103,31,,FACE_ROTATE,FACE_ROTATE,111,3,1788516292067.948,100.197,timestamp_domain.system_time,18518781.000,94.000,1,18518781.000,18518796.000,15.000,15.000,18518796.000,15.000,1,1,pnp_visible_ransac,9,2.049,-16.9615,-0.463987,4.536274,-5.8401
2026-09-04T19:04:52.188,32,,FACE_ROTATE,FACE_ROTATE,113,2,1788516292134.726,66.779,timestamp_domain.system_time,18518859.000,78.000,1,18518859.000,18518890.000,31.000,31.000,18518890.000,31.000,1,1,pnp_visible_ransac,9,0.966,-12.8338,-0.474901,4.562259,-5.9427
2026-09-04T19:04:52.249,33,,FACE_ROTATE,FACE_ROTATE,115,2,1788516292201.326,66.600,timestamp_domain.system_time,18518937.000,78.000,1,18518937.000,18518953.000,16.000,16.000,18518953.000,16.000,1,1,pnp_visible_ransac,9,1.009,-10.3593,-0.469816,4.386254,-6.1137
2026-09-04T19:04:52.311,34,,FACE_ROTATE,FACE_ROTATE,117,2,1788516292268.299,66.973,timestamp_domain.system_time,18519000.000,63.000,1,18519000.000,18519015.000,15.000,15.000,18519015.000,15.000,1,1,pnp_visible_ransac,9,2.365,-15.1769,-0.429492,4.568363,-5.3708
2026-09-04T19:04:52.392,35,,FACE_ROTATE,FACE_ROTATE,118,1,1788516292302.101,33.802,timestamp_domain.system_time,18519078.000,78.000,1,18519078.000,18519093.000,15.000,15.000,18519093.000,15.000,1,1,pnp_visible_ransac,9,1.330,-17.0990,-0.397826,4.604802,-4.9377
2026-09-04T19:04:52.485,36,0,FACE_ROTATE,FACE_ROTATE,122,4,1788516292434.773,132.672,timestamp_domain.system_time,18519140.000,62.000,1,18519171.000,18519187.000,16.000,47.000,18519187.000,47.000,1,1,pnp_visible_ransac,9,1.050,-14.3319,-0.291239,4.539935,-3.6705
2026-09-04T19:04:52.591,37,1,FACE_SETTLE,FACE_SETTLE,125,3,1788516292535.393,100.620,timestamp_domain.system_time,18519265.000,125.000,1,18519265.000,18519296.000,31.000,31.000,18519296.000,31.000,1,1,pnp_visible_ransac,9,1.189,-8.6038,-0.198815,4.577606,-2.4869
2026-09-04T19:04:52.705,38,2,FACE_SETTLE,FACE_SETTLE,128,3,1788516292635.429,100.036,timestamp_domain.system_time,18519375.000,110.000,1,18519375.000,18519406.000,31.000,31.000,18519406.000,31.000,0,0,,,,,,,
