t_iso,frame_i,raw_video_frame_index,fsm_state,align_sub,camera_frame_number,camera_frame_delta,camera_sensor_timestamp_ms,camera_sensor_interval_ms,camera_timestamp_domain,camera_input_host_mono_ms,camera_input_interval_ms,inference_ran,inference_start_host_mono_ms,inference_end_host_mono_ms,model_inference_ms,input_to_inference_end_ms,pose_result_host_mono_ms,input_to_pose_result_ms,model_det_ok,pnp_ok,pose_src,pose_n_used,pose_rms_px,yaw_deg,pos_x_m,pos_z_m,center_bearing_deg
2026-09-06T17:18:11.246,1,,PRECHECK,PRECHECK,1,,1788682689914.059,,timestamp_domain.system_time,184914250.000,,1,184914265.000,184915500.000,1235.000,1250.000,184915531.000,1281.000,1,1,pnp_visible_ransac,7,1.118,-25.1223,0.340590,3.252616,5.9778
2026-09-06T17:18:11.470,2,,PRECHECK,PRECHECK,46,45,1788682691413.909,1499.849,timestamp_domain.system_time,184915734.000,1484.000,1,184915734.000,184915765.000,31.000,31.000,184915765.000,31.000,1,1,pnp_visible_ransac,9,2.574,-39.9771,0.274565,3.827141,4.1035
2026-09-06T17:18:11.567,3,,PRECHECK,PRECHECK,49,3,1788682691513.938,100.029,timestamp_domain.system_time,184915828.000,94.000,1,184915828.000,184915859.000,31.000,31.000,184915859.000,31.000,1,1,pnp_visible_ransac,9,2.517,-40.0667,0.274271,3.825229,4.1011
2026-09-06T17:18:11.669,4,,PRECHECK,PRECHECK,52,3,1788682691614.179,100.241,timestamp_domain.system_time,184915937.000,109.000,1,184915937.000,184915953.000,16.000,16.000,184915953.000,16.000,1,1,pnp_visible_ransac,9,2.551,-39.9542,0.273104,3.822653,4.0865
2026-09-06T17:18:11.779,5,,PRECHECK,PRECHECK,55,3,1788682691714.202,100.023,timestamp_domain.system_time,184916031.000,94.000,1,184916031.000,184916062.000,31.000,31.000,184916078.000,47.000,1,1,pnp_visible_ransac,9,2.598,-40.0242,0.272670,3.819685,4.0832
2026-09-06T17:18:11.880,6,,PRECHECK,PRECHECK,58,3,1788682691814.177,99.975,timestamp_domain.system_time,184916140.000,109.000,1,184916140.000,184916171.000,31.000,31.000,184916171.000,31.000,1,1,pnp_visible_ransac,9,2.585,-40.0678,0.274420,3.823944,4.1047
2026-09-06T17:18:11.976,7,,PRECHECK,PRECHECK,61,3,1788682691914.218,100.041,timestamp_domain.system_time,184916234.000,94.000,1,184916234.000,184916250.000,16.000,16.000,184916265.000,31.000,1,1,pnp_visible_ransac,9,2.521,-40.1806,0.274027,3.816562,4.1068
2026-09-06T17:18:12.060,8,,PRECHECK,PRECHECK,64,3,1788682692014.603,100.385,timestamp_domain.system_time,184916328.000,94.000,1,184916328.000,184916359.000,31.000,31.000,184916359.000,31.000,1,1,pnp_visible_ransac,9,2.597,-40.0279,0.272912,3.815265,4.0915
2026-09-06T17:18:12.168,9,,PRECHECK,PRECHECK,67,3,1788682692114.498,99.895,timestamp_domain.system_time,184916421.000,93.000,1,184916421.000,184916453.000,32.000,32.000,184916453.000,32.000,1,1,pnp_visible_ransac,9,2.697,-39.8537,0.273280,3.819095,4.0929
2026-09-06T17:18:12.261,10,,PRECHECK,PRECHECK,70,3,1788682692214.431,99.933,timestamp_domain.system_time,184916515.000,94.000,1,184916515.000,184916546.000,31.000,31.000,184916546.000,31.000,1,1,pnp_visible_ransac,9,2.722,-39.8638,0.271679,3.808572,4.0802
