t_iso,frame_i,raw_video_frame_index,fsm_state,align_sub,camera_frame_number,camera_frame_delta,camera_sensor_timestamp_ms,camera_sensor_interval_ms,camera_timestamp_domain,camera_input_host_mono_ms,camera_input_interval_ms,inference_ran,inference_start_host_mono_ms,inference_end_host_mono_ms,model_inference_ms,input_to_inference_end_ms,pose_result_host_mono_ms,input_to_pose_result_ms,model_det_ok,pnp_ok,pose_src,pose_n_used,pose_rms_px,yaw_deg,pos_x_m,pos_z_m,center_bearing_deg
2026-09-08T13:55:11.026,1,,PRECHECK,PRECHECK,2,,1788843310369.868,,timestamp_domain.system_time,89104203.000,,1,89104218.000,89104750.000,532.000,547.000,89104750.000,547.000,0,0,,,,,,,
2026-09-08T13:55:11.152,2,,SEARCH_SWEEP,SEARCH_SWEEP,24,22,1788843311103.791,733.923,timestamp_domain.system_time,89104859.000,656.000,1,89104859.000,89104875.000,16.000,16.000,89104875.000,16.000,1,1,pnp_visible_ransac,9,0.508,-26.3363,0.954829,5.154840,10.4939
2026-09-08T13:55:11.246,3,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,27,3,1788843311203.861,100.070,timestamp_domain.system_time,89104953.000,94.000,1,89104953.000,89104968.000,15.000,15.000,89104968.000,15.000,1,1,pnp_visible_ransac,9,0.561,-26.0776,0.953910,5.135121,10.5234
2026-09-08T13:55:11.328,4,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,29,2,1788843311270.694,66.833,timestamp_domain.system_time,89105031.000,78.000,1,89105031.000,89105062.000,31.000,31.000,89105062.000,31.000,1,1,pnp_visible_ransac,9,0.472,-25.7493,0.949555,5.111572,10.5236
2026-09-08T13:55:11.432,5,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,32,3,1788843311370.331,99.637,timestamp_domain.system_time,89105140.000,109.000,1,89105140.000,89105156.000,16.000,16.000,89105156.000,16.000,1,1,pnp_visible_ransac,9,0.452,-25.6180,0.946233,5.096663,10.5176
2026-09-08T13:55:11.508,6,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,35,3,1788843311470.286,99.955,timestamp_domain.system_time,89105218.000,78.000,1,89105218.000,89105234.000,16.000,16.000,89105234.000,16.000,1,1,pnp_visible_ransac,9,0.556,-25.7938,0.944629,5.075733,10.5425
2026-09-08T13:55:11.594,7,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,37,2,1788843311537.000,66.714,timestamp_domain.system_time,89105296.000,78.000,1,89105296.000,89105328.000,32.000,32.000,89105328.000,32.000,1,1,pnp_visible_ransac,9,0.578,-25.9533,0.943880,5.083063,10.5195
2026-09-08T13:55:11.661,8,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,40,3,1788843311637.182,100.182,timestamp_domain.system_time,89105375.000,79.000,1,89105375.000,89105390.000,15.000,15.000,89105390.000,15.000,1,1,pnp_visible_ransac,9,0.628,-26.2325,0.940316,5.066054,10.5151
2026-09-08T13:55:11.731,9,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,42,2,1788843311704.344,67.161,timestamp_domain.system_time,89105437.000,62.000,1,89105437.000,89105453.000,16.000,16.000,89105453.000,16.000,1,1,pnp_visible_ransac,9,0.638,-26.0293,0.937843,5.056926,10.5065
2026-09-08T13:55:11.791,10,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,44,2,1788843311771.089,66.746,timestamp_domain.system_time,89105500.000,63.000,1,89105500.000,89105515.000,15.000,15.000,89105515.000,15.000,1,1,pnp_visible_ransac,9,0.641,-25.9045,0.938925,5.065586,10.5008
2026-09-08T13:55:11.932,11,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,47,3,1788843311871.151,100.062,timestamp_domain.system_time,89105625.000,125.000,1,89105640.000,89105656.000,16.000,31.000,89105656.000,31.000,1,1,pnp_visible_ransac,9,0.585,-26.1697,0.937944,5.059289,10.5028
2026-09-08T13:55:11.993,12,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,50,3,1788843311970.925,99.774,timestamp_domain.system_time,89105703.000,78.000,1,89105703.000,89105718.000,15.000,15.000,89105718.000,15.000,1,1,pnp_visible_ransac,9,0.534,-26.3779,0.939718,5.057418,10.5261
2026-09-08T13:55:12.052,13,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,51,1,1788843312004.252,33.327,timestamp_domain.system_time,89105765.000,62.000,1,89105765.000,89105781.000,16.000,16.000,89105781.000,16.000,1,1,pnp_visible_ransac,9,0.496,-26.1834,0.939967,5.063856,10.5157
2026-09-08T13:55:12.113,14,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,53,2,1788843312071.120,66.868,timestamp_domain.system_time,89105812.000,47.000,1,89105812.000,89105843.000,31.000,31.000,89105843.000,31.000,1,1,pnp_visible_ransac,9,0.544,-26.3757,0.940046,5.062754,10.5188
2026-09-08T13:55:12.168,15,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,55,2,1788843312137.426,66.305,timestamp_domain.system_time,89105890.000,78.000,1,89105890.000,89105890.000,0.000,0.000,89105890.000,0.000,1,1,pnp_visible_ransac,9,0.538,-26.0611,0.940794,5.067716,10.5169
2026-09-08T13:55:12.232,16,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,57,2,1788843312204.370,66.944,timestamp_domain.system_time,89105937.000,47.000,1,89105937.000,89105953.000,16.000,16.000,89105953.000,16.000,1,1,pnp_visible_ransac,9,0.503,-26.2379,0.940926,5.065345,10.5232
2026-09-08T13:55:12.286,17,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,59,2,1788843312271.138,66.768,timestamp_domain.system_time,89106000.000,63.000,1,89106000.000,89106015.000,15.000,15.000,89106015.000,15.000,1,1,pnp_visible_ransac,9,0.522,-26.1271,0.939340,5.067720,10.5010
2026-09-08T13:55:12.349,18,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,60,1,1788843312304.538,33.400,timestamp_domain.system_time,89106062.000,62.000,1,89106062.000,89106078.000,16.000,16.000,89106078.000,16.000,1,1,pnp_visible_ransac,9,0.516,-26.2352,0.941323,5.071245,10.5155
2026-09-08T13:55:12.409,19,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,62,2,1788843312371.404,66.866,timestamp_domain.system_time,89106125.000,63.000,1,89106125.000,89106140.000,15.000,15.000,89106140.000,15.000,1,1,pnp_visible_ransac,9,0.510,-26.2845,0.941414,5.071430,10.5162
2026-09-08T13:55:12.559,20,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,65,3,1788843312471.421,100.017,timestamp_domain.system_time,89106218.000,93.000,1,89106218.000,89106281.000,63.000,63.000,89106281.000,63.000,1,1,pnp_visible_ransac,9,0.535,-26.0808,0.938937,5.062274,10.5077
2026-09-08T13:55:12.683,21,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,70,5,1788843312638.408,166.987,timestamp_domain.system_time,89106390.000,172.000,1,89106390.000,89106406.000,16.000,16.000,89106406.000,16.000,1,1,pnp_visible_ransac,9,0.516,-26.2352,0.941323,5.071245,10.5155
2026-09-08T13:55:12.794,22,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,73,3,1788843312738.484,100.076,timestamp_domain.system_time,89106484.000,94.000,1,89106484.000,89106515.000,31.000,31.000,89106515.000,31.000,1,1,pnp_visible_ransac,9,0.507,-25.9813,0.938940,5.066082,10.5000
2026-09-08T13:55:12.896,23,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,74,1,1788843312771.828,33.344,timestamp_domain.system_time,89106609.000,125.000,1,89106609.000,89106625.000,16.000,16.000,89106625.000,16.000,1,1,pnp_visible_ransac,9,0.570,-26.0078,0.939911,5.071958,10.4987
2026-09-08T13:55:12.996,24,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,79,5,1788843312938.086,166.258,timestamp_domain.system_time,89106687.000,78.000,1,89106687.000,89106718.000,31.000,31.000,89106718.000,31.000,1,1,pnp_visible_ransac,9,0.519,-25.8268,0.936529,5.056954,10.4921
2026-09-08T13:55:13.078,25,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,82,3,1788843313038.382,100.296,timestamp_domain.system_time,89106781.000,94.000,1,89106781.000,89106812.000,31.000,31.000,89106812.000,31.000,1,1,pnp_visible_ransac,9,0.538,-26.0974,0.938826,5.068233,10.4944
2026-09-08T13:55:13.159,26,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,84,2,1788843313105.013,66.631,timestamp_domain.system_time,89106859.000,78.000,1,89106859.000,89106890.000,31.000,31.000,89106890.000,31.000,1,1,pnp_visible_ransac,9,0.583,-26.0074,0.939992,5.072601,10.4983
2026-09-08T13:55:13.228,27,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,87,3,1788843313205.223,100.210,timestamp_domain.system_time,89106937.000,78.000,1,89106937.000,89106953.000,16.000,16.000,89106953.000,16.000,1,1,pnp_visible_ransac,9,0.526,-25.9296,0.937645,5.059170,10.4998
2026-09-08T13:55:13.289,28,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,89,2,1788843313271.863,66.640,timestamp_domain.system_time,89107000.000,63.000,1,89107000.000,89107015.000,15.000,15.000,89107015.000,15.000,1,1,pnp_visible_ransac,9,0.493,-25.8247,0.936794,5.061792,10.4852
2026-09-08T13:55:13.348,29,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,90,1,1788843313305.309,33.446,timestamp_domain.system_time,89107062.000,62.000,1,89107062.000,89107078.000,16.000,16.000,89107078.000,16.000,1,1,pnp_visible_ransac,9,0.510,-25.9838,0.938610,5.060717,10.5072
2026-09-08T13:55:13.409,30,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,92,2,1788843313371.979,66.670,timestamp_domain.system_time,89107125.000,63.000,1,89107125.000,89107140.000,15.000,15.000,89107140.000,15.000,1,1,pnp_visible_ransac,9,0.481,-25.9755,0.938068,5.064773,10.4931
2026-09-08T13:55:13.460,31,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,94,2,1788843313438.734,66.754,timestamp_domain.system_time,89107187.000,62.000,1,89107187.000,89107187.000,0.000,0.000,89107187.000,0.000,1,1,pnp_visible_ransac,9,0.515,-25.8242,0.936856,5.062312,10.4848
2026-09-08T13:55:13.522,32,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,96,2,1788843313505.329,66.595,timestamp_domain.system_time,89107234.000,47.000,1,89107234.000,89107250.000,16.000,16.000,89107250.000,16.000,1,1,pnp_visible_ransac,9,0.540,-26.0298,0.939091,5.066764,10.5002
2026-09-08T13:55:13.581,33,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,97,1,1788843313538.855,33.526,timestamp_domain.system_time,89107296.000,62.000,1,89107296.000,89107312.000,16.000,16.000,89107312.000,16.000,1,1,pnp_visible_ransac,9,0.481,-26.0137,0.940657,5.072266,10.5062
2026-09-08T13:55:13.638,34,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,99,2,1788843313605.445,66.590,timestamp_domain.system_time,89107359.000,63.000,1,89107359.000,89107359.000,0.000,0.000,89107359.000,0.000,1,1,pnp_visible_ransac,9,0.541,-25.8562,0.938633,5.068986,10.4907
2026-09-08T13:55:13.698,35,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,101,2,1788843313672.048,66.603,timestamp_domain.system_time,89107406.000,47.000,1,89107406.000,89107421.000,15.000,15.000,89107421.000,15.000,1,1,pnp_visible_ransac,9,0.510,-25.9838,0.938610,5.060717,10.5072
2026-09-08T13:55:13.771,36,0,FACE_ROTATE,FACE_ROTATE,103,2,1788843313738.691,66.643,timestamp_domain.system_time,89107468.000,62.000,1,89107484.000,89107500.000,16.000,32.000,89107500.000,32.000,1,1,pnp_visible_ransac,9,0.525,-25.8458,0.936106,5.057670,10.4860
2026-09-08T13:55:13.850,37,1,FACE_ROTATE,FACE_ROTATE,104,1,1788843313773.115,34.425,timestamp_domain.system_time,89107546.000,78.000,1,89107546.000,89107578.000,32.000,32.000,89107578.000,32.000,1,1,pnp_visible_ransac,9,0.541,-26.1704,0.937830,5.058366,10.5035
2026-09-08T13:55:13.959,38,2,FACE_ROTATE,FACE_ROTATE,108,4,1788843313905.749,132.634,timestamp_domain.system_time,89107671.000,125.000,1,89107671.000,89107687.000,16.000,16.000,89107687.000,16.000,1,1,pnp_visible_ransac,9,0.502,-25.8734,0.936952,5.062521,10.4854
2026-09-08T13:55:14.022,39,3,FACE_ROTATE,FACE_ROTATE,110,2,1788843313972.512,66.762,timestamp_domain.system_time,89107734.000,63.000,1,89107734.000,89107750.000,16.000,16.000,89107750.000,16.000,1,1,pnp_visible_ransac,9,0.481,-25.9755,0.938068,5.064773,10.4931
2026-09-08T13:55:14.082,40,4,FACE_ROTATE,FACE_ROTATE,112,2,1788843314039.102,66.590,timestamp_domain.system_time,89107796.000,62.000,1,89107796.000,89107812.000,16.000,16.000,89107812.000,16.000,1,1,pnp_visible_ransac,9,0.514,-26.0296,0.939094,5.066804,10.5002
2026-09-08T13:55:14.149,41,5,FACE_ROTATE,FACE_ROTATE,114,2,1788843314105.871,66.769,timestamp_domain.system_time,89107859.000,63.000,1,89107859.000,89107875.000,16.000,16.000,89107875.000,16.000,1,1,pnp_visible_ransac,9,0.527,-26.0783,0.939251,5.067525,10.5004
2026-09-08T13:55:14.213,42,6,FACE_ROTATE,FACE_ROTATE,116,2,1788843314172.594,66.723,timestamp_domain.system_time,89107921.000,62.000,1,89107921.000,89107937.000,16.000,16.000,89107937.000,16.000,1,1,pnp_visible_ransac,9,0.507,-25.9813,0.938940,5.066082,10.5000
2026-09-08T13:55:14.283,43,7,FACE_ROTATE,FACE_ROTATE,118,2,1788843314239.060,66.466,timestamp_domain.system_time,89108000.000,79.000,1,89108000.000,89108015.000,15.000,15.000,89108015.000,15.000,1,1,pnp_visible_ransac,9,0.497,-25.8273,0.936466,5.056436,10.4925
2026-09-08T13:55:14.366,44,8,FACE_ROTATE,FACE_ROTATE,121,3,1788843314339.226,100.166,timestamp_domain.system_time,89108078.000,78.000,1,89108078.000,89108093.000,15.000,15.000,89108093.000,15.000,1,1,pnp_visible_ransac,9,0.489,-25.7791,0.936311,5.055707,10.4922
2026-09-08T13:55:14.455,45,9,FACE_ROTATE,FACE_ROTATE,123,2,1788843314406.052,66.826,timestamp_domain.system_time,89108156.000,78.000,1,89108171.000,89108187.000,16.000,31.000,89108187.000,31.000,1,1,pnp_visible_ransac,9,0.547,-26.0083,0.939847,5.071429,10.4990
2026-09-08T13:55:14.530,46,10,FACE_ROTATE,FACE_ROTATE,126,3,1788843314506.267,100.215,timestamp_domain.system_time,89108234.000,78.000,1,89108234.000,89108250.000,16.000,16.000,89108250.000,16.000,1,1,pnp_visible_ransac,9,0.533,-25.8237,0.936937,5.062951,10.4844
2026-09-08T13:55:14.612,47,11,FACE_ROTATE,FACE_ROTATE,128,2,1788843314572.772,66.505,timestamp_domain.system_time,89108328.000,94.000,1,89108328.000,89108343.000,15.000,15.000,89108343.000,15.000,1,1,pnp_visible_ransac,9,0.492,-26.0301,0.939031,5.066281,10.5006
2026-09-08T13:55:14.691,48,12,FACE_ROTATE,FACE_ROTATE,131,3,1788843314672.851,100.079,timestamp_domain.system_time,89108406.000,78.000,1,89108406.000,89108421.000,15.000,15.000,89108421.000,15.000,1,1,pnp_visible_ransac,9,0.494,-25.7667,0.936233,5.066290,10.4699
2026-09-08T13:55:14.769,49,13,FACE_ROTATE,FACE_ROTATE,133,2,1788843314739.587,66.736,timestamp_domain.system_time,89108484.000,78.000,1,89108484.000,89108500.000,16.000,16.000,89108500.000,16.000,1,1,pnp_visible_ransac,9,0.503,-25.7561,0.928941,5.048664,10.4257
2026-09-08T13:55:14.830,50,14,FACE_ROTATE,FACE_ROTATE,134,1,1788843314773.615,34.028,timestamp_domain.system_time,89108546.000,62.000,1,89108546.000,89108562.000,16.000,16.000,89108562.000,16.000,1,1,pnp_visible_ransac,9,0.488,-25.5730,0.928223,5.060011,10.3949
