t_iso,frame_i,raw_video_frame_index,fsm_state,align_sub,camera_frame_number,camera_frame_delta,camera_sensor_timestamp_ms,camera_sensor_interval_ms,camera_timestamp_domain,camera_input_host_mono_ms,camera_input_interval_ms,inference_ran,inference_start_host_mono_ms,inference_end_host_mono_ms,model_inference_ms,input_to_inference_end_ms,pose_result_host_mono_ms,input_to_pose_result_ms,model_det_ok,pnp_ok,pose_src,pose_n_used,pose_rms_px,yaw_deg,pos_x_m,pos_z_m,center_bearing_deg
2026-09-06T16:29:49.637,1,,PRECHECK,PRECHECK,1,,1788679788751.337,,timestamp_domain.system_time,182013125.000,,1,182013140.000,182013937.000,797.000,812.000,182013953.000,828.000,1,1,pnp_visible_ransac,9,0.342,-6.7340,0.226191,4.887115,2.6499
2026-09-06T16:29:49.764,2,,SEARCH_SWEEP,SEARCH_SWEEP,30,29,1788679789717.583,966.247,timestamp_domain.system_time,182014062.000,937.000,1,182014062.000,182014078.000,16.000,16.000,182014078.000,16.000,1,1,pnp_visible_ransac,9,0.430,-7.0482,0.231220,4.986760,2.6547
2026-09-06T16:29:49.820,3,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,32,2,1788679789783.248,65.665,timestamp_domain.system_time,182014109.000,47.000,1,182014109.000,182014140.000,31.000,31.000,182014140.000,31.000,1,1,pnp_visible_ransac,9,0.465,-7.3161,0.233200,4.978836,2.6817
2026-09-06T16:29:49.875,4,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,34,2,1788679789849.926,66.678,timestamp_domain.system_time,182014171.000,62.000,1,182014171.000,182014187.000,16.000,16.000,182014187.000,16.000,1,1,pnp_visible_ransac,9,0.436,-7.2249,0.232859,4.974437,2.6801
2026-09-06T16:29:49.944,5,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,36,2,1788679789916.824,66.898,timestamp_domain.system_time,182014250.000,79.000,1,182014250.000,182014265.000,15.000,15.000,182014265.000,15.000,1,1,pnp_visible_ransac,9,0.464,-7.1397,0.231180,4.967395,2.6646
2026-09-06T16:29:49.989,6,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,37,1,1788679789949.964,33.139,timestamp_domain.system_time,182014296.000,46.000,1,182014296.000,182014312.000,16.000,16.000,182014312.000,16.000,1,1,pnp_visible_ransac,9,0.474,-7.2739,0.232344,4.974697,2.6741
2026-09-06T16:29:50.046,7,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,39,2,1788679790016.787,66.823,timestamp_domain.system_time,182014343.000,47.000,1,182014343.000,182014359.000,16.000,16.000,182014359.000,16.000,1,1,pnp_visible_ransac,9,0.490,-7.3173,0.233189,4.978194,2.6819
2026-09-06T16:29:50.097,8,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,40,1,1788679790050.290,33.503,timestamp_domain.system_time,182014390.000,47.000,1,182014390.000,182014421.000,31.000,31.000,182014421.000,31.000,1,1,pnp_visible_ransac,9,0.438,-7.3594,0.234025,4.981739,2.6896
2026-09-06T16:29:50.146,9,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,42,2,1788679790117.035,66.745,timestamp_domain.system_time,182014453.000,63.000,1,182014453.000,182014468.000,15.000,15.000,182014468.000,15.000,1,1,pnp_visible_ransac,9,0.475,-7.5717,0.235087,4.982969,2.7011
2026-09-06T16:29:50.206,10,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,44,2,1788679790183.843,66.808,timestamp_domain.system_time,182014500.000,47.000,1,182014500.000,182014515.000,15.000,15.000,182014531.000,31.000,1,1,pnp_visible_ransac,9,0.461,-7.4651,0.234359,4.970447,2.6995
