t_iso,frame_i,raw_video_frame_index,fsm_state,align_sub,camera_frame_number,camera_frame_delta,camera_sensor_timestamp_ms,camera_sensor_interval_ms,camera_timestamp_domain,camera_input_host_mono_ms,camera_input_interval_ms,inference_ran,inference_start_host_mono_ms,inference_end_host_mono_ms,model_inference_ms,input_to_inference_end_ms,pose_result_host_mono_ms,input_to_pose_result_ms,model_det_ok,pnp_ok,pose_src,pose_n_used,pose_rms_px,yaw_deg,pos_x_m,pos_z_m,center_bearing_deg
2026-09-08T13:59:32.302,1,,PRECHECK,PRECHECK,1,,1788843571364.700,,timestamp_domain.system_time,89365109.000,,1,89365125.000,89366031.000,906.000,922.000,89366031.000,922.000,0,0,,,,,,,
2026-09-08T13:59:32.497,2,,SEARCH_SWEEP,SEARCH_SWEEP,33,32,1788843572432.089,1067.389,timestamp_domain.system_time,89366187.000,1078.000,1,89366187.000,89366218.000,31.000,31.000,89366218.000,31.000,1,1,pnp_visible_ransac,9,0.331,-36.2780,-0.321573,5.221856,-3.5240
2026-09-08T13:59:32.601,3,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,36,3,1788843572531.938,99.849,timestamp_domain.system_time,89366281.000,94.000,1,89366281.000,89366328.000,47.000,47.000,89366328.000,47.000,1,1,pnp_visible_ransac,9,0.382,-35.9370,-0.325188,5.196561,-3.5808
2026-09-08T13:59:32.701,4,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,39,3,1788843572632.026,100.087,timestamp_domain.system_time,89366390.000,109.000,1,89366390.000,89366421.000,31.000,31.000,89366421.000,31.000,1,1,pnp_visible_ransac,9,0.376,-35.9976,-0.327855,5.203571,-3.6052
2026-09-08T13:59:32.794,5,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,41,2,1788843572698.714,66.688,timestamp_domain.system_time,89366468.000,78.000,1,89366468.000,89366515.000,47.000,47.000,89366515.000,47.000,1,1,pnp_visible_ransac,9,0.453,-36.3890,-0.328287,5.209520,-3.6058
2026-09-08T13:59:32.869,6,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,45,4,1788843572832.036,133.322,timestamp_domain.system_time,89366562.000,94.000,1,89366562.000,89366593.000,31.000,31.000,89366593.000,31.000,1,1,pnp_visible_ransac,9,0.525,-36.1988,-0.330521,5.197837,-3.6384
2026-09-08T13:59:32.945,7,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,47,2,1788843572899.048,67.012,timestamp_domain.system_time,89366625.000,63.000,1,89366625.000,89366671.000,46.000,46.000,89366671.000,46.000,1,1,pnp_visible_ransac,9,0.680,-36.5745,-0.328208,5.192241,-3.6169
2026-09-08T13:59:33.026,8,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,49,2,1788843572965.812,66.764,timestamp_domain.system_time,89366718.000,93.000,1,89366718.000,89366750.000,32.000,32.000,89366750.000,32.000,1,1,pnp_visible_ransac,9,0.651,-36.5290,-0.328266,5.196598,-3.6145
2026-09-08T13:59:33.106,9,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,52,3,1788843573065.874,100.062,timestamp_domain.system_time,89366796.000,78.000,1,89366796.000,89366828.000,32.000,32.000,89366828.000,32.000,1,1,pnp_visible_ransac,9,0.608,-36.6230,-0.327130,5.196447,-3.6022
2026-09-08T13:59:33.179,10,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,54,2,1788843573132.762,66.888,timestamp_domain.system_time,89366875.000,79.000,1,89366875.000,89366906.000,31.000,31.000,89366906.000,31.000,1,1,pnp_visible_ransac,9,0.658,-36.7571,-0.326855,5.197941,-3.5981
