t_iso,frame_i,raw_video_frame_index,fsm_state,align_sub,camera_frame_number,camera_frame_delta,camera_sensor_timestamp_ms,camera_sensor_interval_ms,camera_timestamp_domain,camera_input_host_mono_ms,camera_input_interval_ms,inference_ran,inference_start_host_mono_ms,inference_end_host_mono_ms,model_inference_ms,input_to_inference_end_ms,pose_result_host_mono_ms,input_to_pose_result_ms,model_det_ok,pnp_ok,pose_src,pose_n_used,pose_rms_px,yaw_deg,pos_x_m,pos_z_m,center_bearing_deg
2026-09-08T16:56:57.763,1,,PRECHECK,PRECHECK,1,,1788854217019.852,,timestamp_domain.system_time,100010765.000,,1,100010765.000,100011468.000,703.000,703.000,100011468.000,703.000,0,0,,,,,,,
2026-09-08T16:56:57.903,2,,SEARCH_SWEEP,SEARCH_SWEEP,26,25,1788854217853.829,833.976,timestamp_domain.system_time,100011578.000,813.000,1,100011578.000,100011609.000,31.000,31.000,100011609.000,31.000,0,0,,,,,,,
2026-09-08T16:56:57.989,3,,SEARCH_SWEEP,SEARCH_SWEEP,28,2,1788854217920.385,66.556,timestamp_domain.system_time,100011656.000,78.000,1,100011656.000,100011703.000,47.000,47.000,100011703.000,47.000,0,0,,,,,,,
2026-09-08T16:56:58.065,4,,SEARCH_SWEEP,SEARCH_SWEEP,31,3,1788854218020.435,100.051,timestamp_domain.system_time,100011734.000,78.000,1,100011734.000,100011781.000,47.000,47.000,100011781.000,47.000,0,0,,,,,,,
2026-09-08T16:56:58.143,5,,SEARCH_SWEEP,SEARCH_SWEEP,33,2,1788854218087.350,66.915,timestamp_domain.system_time,100011812.000,78.000,1,100011812.000,100011859.000,47.000,47.000,100011859.000,47.000,0,0,,,,,,,
2026-09-08T16:56:58.210,6,,SEARCH_SWEEP,SEARCH_SWEEP,35,2,1788854218154.001,66.651,timestamp_domain.system_time,100011890.000,78.000,1,100011890.000,100011921.000,31.000,31.000,100011921.000,31.000,0,0,,,,,,,
2026-09-08T16:56:58.296,7,,SEARCH_SWEEP,SEARCH_SWEEP,38,3,1788854218254.102,100.101,timestamp_domain.system_time,100011968.000,78.000,1,100011968.000,100012000.000,32.000,32.000,100012000.000,32.000,0,0,,,,,,,
2026-09-08T16:56:58.383,8,,SEARCH_SWEEP,SEARCH_SWEEP,40,2,1788854218320.728,66.626,timestamp_domain.system_time,100012062.000,94.000,1,100012062.000,100012093.000,31.000,31.000,100012093.000,31.000,0,0,,,,,,,
2026-09-08T16:56:58.447,9,,SEARCH_SWEEP,SEARCH_SWEEP,43,3,1788854218420.650,99.923,timestamp_domain.system_time,100012125.000,63.000,1,100012125.000,100012156.000,31.000,31.000,100012156.000,31.000,0,0,,,,,,,
2026-09-08T16:56:58.525,10,,SEARCH_SWEEP,SEARCH_SWEEP,45,2,1788854218487.533,66.882,timestamp_domain.system_time,100012203.000,78.000,1,100012203.000,100012234.000,31.000,31.000,100012234.000,31.000,0,0,,,,,,,
2026-09-08T16:56:58.594,11,,SEARCH_SWEEP,SEARCH_SWEEP,47,2,1788854218554.670,67.137,timestamp_domain.system_time,100012281.000,78.000,1,100012281.000,100012296.000,15.000,15.000,100012296.000,15.000,0,0,,,,,,,
2026-09-08T16:56:58.667,12,,SEARCH_SWEEP,SEARCH_SWEEP,49,2,1788854218620.809,66.139,timestamp_domain.system_time,100012343.000,62.000,1,100012343.000,100012375.000,32.000,32.000,100012375.000,32.000,0,0,,,,,,,
2026-09-08T16:56:58.742,13,,SEARCH_SWEEP,SEARCH_SWEEP,51,2,1788854218687.987,67.178,timestamp_domain.system_time,100012421.000,78.000,1,100012421.000,100012453.000,32.000,32.000,100012453.000,32.000,0,0,,,,,,,
2026-09-08T16:56:58.810,14,,SEARCH_SWEEP,SEARCH_SWEEP,53,2,1788854218754.657,66.670,timestamp_domain.system_time,100012484.000,63.000,1,100012484.000,100012515.000,31.000,31.000,100012515.000,31.000,0,0,,,,,,,
2026-09-08T16:56:58.875,15,,SEARCH_SWEEP,SEARCH_SWEEP,56,3,1788854218854.611,99.954,timestamp_domain.system_time,100012546.000,62.000,1,100012546.000,100012578.000,32.000,32.000,100012578.000,32.000,0,0,,,,,,,
