t_iso,frame_i,raw_video_frame_index,fsm_state,align_sub,camera_frame_number,camera_frame_delta,camera_sensor_timestamp_ms,camera_sensor_interval_ms,camera_timestamp_domain,camera_input_host_mono_ms,camera_input_interval_ms,inference_ran,inference_start_host_mono_ms,inference_end_host_mono_ms,model_inference_ms,input_to_inference_end_ms,pose_result_host_mono_ms,input_to_pose_result_ms,model_det_ok,pnp_ok,pose_src,pose_n_used,pose_rms_px,yaw_deg,pos_x_m,pos_z_m,center_bearing_deg
2026-09-06T17:01:58.220,1,,PRECHECK,PRECHECK,3,,1788681716597.537,,timestamp_domain.system_time,183941015.000,,1,183941031.000,183942515.000,1484.000,1500.000,183942515.000,1500.000,0,0,,,,,,,
2026-09-06T17:01:58.481,2,,SEARCH_SWEEP,SEARCH_SWEEP,58,55,1788681718431.361,1833.824,timestamp_domain.system_time,183942734.000,1719.000,1,183942734.000,183942765.000,31.000,31.000,183942781.000,47.000,1,1,pnp_visible_ransac,9,0.550,0.3860,0.183672,5.747092,1.8305
2026-09-06T17:01:58.582,3,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,61,3,1788681718531.775,100.414,timestamp_domain.system_time,183942843.000,109.000,1,183942843.000,183942875.000,32.000,32.000,183942875.000,32.000,1,1,pnp_visible_ransac,9,0.532,0.2980,0.184236,5.737800,1.8391
2026-09-06T17:01:58.695,4,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,65,4,1788681718665.205,133.429,timestamp_domain.system_time,183942968.000,125.000,1,183942968.000,183943000.000,32.000,32.000,183943000.000,32.000,1,1,pnp_visible_ransac,9,0.513,-0.0893,0.184541,5.736564,1.8425
2026-09-06T17:01:58.795,5,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,67,2,1788681718731.545,66.341,timestamp_domain.system_time,183943062.000,94.000,1,183943062.000,183943093.000,31.000,31.000,183943093.000,31.000,1,1,pnp_visible_ransac,9,0.556,0.3456,0.184272,5.741646,1.8382
2026-09-06T17:01:58.897,6,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,70,3,1788681718832.112,100.567,timestamp_domain.system_time,183943171.000,109.000,1,183943171.000,183943203.000,32.000,32.000,183943203.000,32.000,1,1,pnp_visible_ransac,9,0.576,0.1935,0.184000,5.746585,1.8339
2026-09-06T17:01:58.995,7,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,73,3,1788681718932.054,99.941,timestamp_domain.system_time,183943265.000,94.000,1,183943265.000,183943296.000,31.000,31.000,183943296.000,31.000,1,1,pnp_visible_ransac,9,0.540,0.2980,0.184236,5.737776,1.8391
2026-09-06T17:01:59.090,8,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,76,3,1788681719031.575,99.522,timestamp_domain.system_time,183943359.000,94.000,1,183943359.000,183943390.000,31.000,31.000,183943390.000,31.000,1,1,pnp_visible_ransac,9,0.581,0.0498,0.184127,5.742423,1.8365
2026-09-06T17:01:59.182,9,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,79,3,1788681719131.786,100.210,timestamp_domain.system_time,183943453.000,94.000,1,183943453.000,183943468.000,15.000,15.000,183943484.000,31.000,1,1,pnp_visible_ransac,9,0.612,0.2879,0.184079,5.754347,1.8322
2026-09-06T17:01:59.273,10,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,82,3,1788681719231.740,99.955,timestamp_domain.system_time,183943546.000,93.000,1,183943546.000,183943562.000,16.000,16.000,183943578.000,32.000,1,1,pnp_visible_ransac,9,0.538,-0.0898,0.184547,5.736621,1.8426
2026-09-06T17:01:59.371,11,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,84,2,1788681719299.305,67.565,timestamp_domain.system_time,183943640.000,94.000,1,183943640.000,183943671.000,31.000,31.000,183943671.000,31.000,1,1,pnp_visible_ransac,9,0.574,0.0097,0.184727,5.736985,1.8442
2026-09-06T17:01:59.469,12,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,88,4,1788681719431.882,132.577,timestamp_domain.system_time,183943734.000,94.000,1,183943734.000,183943765.000,31.000,31.000,183943765.000,31.000,1,1,pnp_visible_ransac,9,0.538,-0.0898,0.184547,5.736621,1.8426
2026-09-06T17:01:59.545,13,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,90,2,1788681719498.533,66.651,timestamp_domain.system_time,183943828.000,94.000,1,183943828.000,183943843.000,15.000,15.000,183943843.000,15.000,1,1,pnp_visible_ransac,9,0.579,0.3381,0.183661,5.743972,1.8314
2026-09-06T17:01:59.632,14,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,93,3,1788681719598.572,100.039,timestamp_domain.system_time,183943906.000,78.000,1,183943906.000,183943937.000,31.000,31.000,183943937.000,31.000,1,1,pnp_visible_ransac,9,0.565,0.1460,0.183964,5.742698,1.8348
2026-09-06T17:01:59.723,15,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,95,2,1788681719665.408,66.836,timestamp_domain.system_time,183944000.000,94.000,1,183944000.000,183944031.000,31.000,31.000,183944031.000,31.000,1,1,pnp_visible_ransac,9,0.581,0.0498,0.184127,5.742423,1.8365
