t_iso,frame_i,raw_video_frame_index,fsm_state,align_sub,camera_frame_number,camera_frame_delta,camera_sensor_timestamp_ms,camera_sensor_interval_ms,camera_timestamp_domain,camera_input_host_mono_ms,camera_input_interval_ms,inference_ran,inference_start_host_mono_ms,inference_end_host_mono_ms,model_inference_ms,input_to_inference_end_ms,pose_result_host_mono_ms,input_to_pose_result_ms,model_det_ok,pnp_ok,pose_src,pose_n_used,pose_rms_px,yaw_deg,pos_x_m,pos_z_m,center_bearing_deg
2026-09-06T15:33:43.537,1,,PRECHECK,PRECHECK,1,,1788676422638.039,,timestamp_domain.system_time,178647031.000,,1,178647046.000,178647875.000,829.000,844.000,178647890.000,859.000,1,1,pnp_visible_ransac,9,0.455,-16.4982,-0.260681,3.815747,-3.9082
2026-09-06T15:33:43.632,2,,SEARCH_SWEEP,SEARCH_SWEEP,29,28,1788676423570.317,932.278,timestamp_domain.system_time,178647937.000,906.000,1,178647937.000,178647984.000,47.000,47.000,178647984.000,47.000,1,1,pnp_visible_ransac,9,0.453,-16.3799,-0.255735,3.833014,-3.8171
2026-09-06T15:33:43.712,3,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,31,2,1788676423637.381,67.064,timestamp_domain.system_time,178648015.000,78.000,1,178648015.000,178648062.000,47.000,47.000,178648062.000,47.000,1,1,pnp_visible_ransac,9,0.433,-16.3090,-0.256149,3.822362,-3.8338
2026-09-06T15:33:43.851,4,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,33,2,1788676423703.545,66.164,timestamp_domain.system_time,178648156.000,141.000,1,178648171.000,178648203.000,32.000,47.000,178648203.000,47.000,1,1,pnp_visible_ransac,9,0.405,-16.1585,-0.256314,3.826596,-3.8321
2026-09-06T15:33:43.931,5,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,38,5,1788676423870.295,166.750,timestamp_domain.system_time,178648250.000,94.000,1,178648250.000,178648281.000,31.000,31.000,178648281.000,31.000,1,1,pnp_visible_ransac,9,0.494,-16.2298,-0.256333,3.833804,-3.8252
2026-09-06T15:33:44.008,6,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,40,2,1788676423937.000,66.705,timestamp_domain.system_time,178648328.000,78.000,1,178648328.000,178648359.000,31.000,31.000,178648359.000,31.000,1,1,pnp_visible_ransac,9,0.509,-16.2099,-0.256733,3.826647,-3.8383
2026-09-06T15:33:44.089,7,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,43,3,1788676424037.314,100.313,timestamp_domain.system_time,178648406.000,78.000,1,178648406.000,178648437.000,31.000,31.000,178648437.000,31.000,1,1,pnp_visible_ransac,9,0.517,-16.0558,-0.257522,3.821023,-3.8557
2026-09-06T15:33:44.163,8,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,45,2,1788676424103.972,66.658,timestamp_domain.system_time,178648484.000,78.000,1,178648484.000,178648500.000,16.000,16.000,178648515.000,31.000,1,1,pnp_visible_ransac,9,0.463,-16.0408,-0.257474,3.825750,-3.8502
2026-09-06T15:33:44.239,9,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,47,2,1788676424170.612,66.639,timestamp_domain.system_time,178648546.000,62.000,1,178648546.000,178648593.000,47.000,47.000,178648593.000,47.000,1,1,pnp_visible_ransac,9,0.415,-16.1621,-0.255263,3.816170,-3.8268
2026-09-06T15:33:44.313,10,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,50,3,1788676424270.820,100.208,timestamp_domain.system_time,178648625.000,79.000,1,178648625.000,178648671.000,46.000,46.000,178648671.000,46.000,1,1,pnp_visible_ransac,9,0.458,-16.1430,-0.257299,3.823325,-3.8500
2026-09-06T15:33:44.391,11,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,52,2,1788676424337.469,66.650,timestamp_domain.system_time,178648703.000,78.000,1,178648703.000,178648734.000,31.000,31.000,178648750.000,47.000,1,1,pnp_visible_ransac,9,0.438,-16.1238,-0.256676,3.824286,-3.8398
2026-09-06T15:33:44.463,12,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,54,2,1788676424403.996,66.526,timestamp_domain.system_time,178648781.000,78.000,1,178648781.000,178648812.000,31.000,31.000,178648812.000,31.000,1,1,pnp_visible_ransac,9,0.482,-15.8516,-0.256894,3.817132,-3.8502
2026-09-06T15:33:44.552,13,,FACE_ROTATE,FACE_ROTATE,57,3,1788676424503.956,99.960,timestamp_domain.system_time,178648859.000,78.000,1,178648859.000,178648906.000,47.000,47.000,178648906.000,47.000,1,1,pnp_visible_ransac,9,0.439,-15.9055,-0.257933,3.822556,-3.8603
2026-09-06T15:33:44.639,14,,FACE_ROTATE,FACE_ROTATE,59,2,1788676424570.872,66.917,timestamp_domain.system_time,178648937.000,78.000,1,178648937.000,178648984.000,47.000,47.000,178649000.000,63.000,1,1,pnp_visible_ransac,9,0.484,-15.9018,-0.257706,3.822485,-3.8570
2026-09-06T15:33:44.714,15,,FACE_ROTATE,FACE_ROTATE,62,3,1788676424670.906,100.033,timestamp_domain.system_time,178649031.000,94.000,1,178649031.000,178649062.000,31.000,31.000,178649062.000,31.000,1,1,pnp_visible_ransac,9,0.437,-15.9043,-0.257578,3.826760,-3.8508
2026-09-06T15:33:44.853,16,,FACE_ROTATE,FACE_ROTATE,64,2,1788676424737.883,66.977,timestamp_domain.system_time,178649171.000,140.000,1,178649171.000,178649203.000,32.000,32.000,178649203.000,32.000,1,1,pnp_visible_ransac,9,0.410,-16.0586,-0.257238,3.826401,-3.8460
2026-09-06T15:33:44.938,17,,FACE_ROTATE,FACE_ROTATE,68,4,1788676424871.074,133.191,timestamp_domain.system_time,178649250.000,79.000,1,178649250.000,178649296.000,46.000,46.000,178649296.000,46.000,1,1,pnp_visible_ransac,9,0.476,-15.9027,-0.260274,3.825163,-3.8925
2026-09-06T15:33:45.032,18,,FACE_ROTATE,FACE_ROTATE,71,3,1788676424970.911,99.837,timestamp_domain.system_time,178649328.000,78.000,1,178649328.000,178649390.000,62.000,62.000,178649390.000,62.000,1,1,pnp_visible_ransac,9,0.441,-15.8395,-0.258563,3.822621,-3.8696
2026-09-06T15:33:45.120,19,,FACE_ROTATE,FACE_ROTATE,73,2,1788676425037.536,66.625,timestamp_domain.system_time,178649421.000,93.000,1,178649421.000,178649468.000,47.000,47.000,178649468.000,47.000,1,1,pnp_visible_ransac,9,0.415,-15.9222,-0.257808,3.821572,-3.8594
