frame_i,yaw_deg,pose_ok,valid,confidence,model_hash,angle_domain,angle_source,model_det_ok,pos_x_m,pos_z_m,pose_src,pose_n_used,pose_rms_px,keypoint_count,video_frame_i,failure_reason
36,-5.953154,1,1,0.943848,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.14860263,3.41182089,pnp_visible_ransac,9,0.332925,9,0,
37,-5.673689,1,1,0.938477,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.12910765,3.40176940,pnp_visible_ransac,9,0.365091,9,1,
38,-5.500305,1,1,0.936523,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.11355849,3.39492536,pnp_visible_ransac,9,0.327374,9,2,
39,-5.608077,1,1,0.938477,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.06830061,3.38893056,pnp_visible_ransac,9,0.372947,9,3,
40,-6.976359,1,1,0.931152,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.03565920,3.39303541,pnp_visible_ransac,9,0.466375,9,4,
41,-7.151349,1,1,0.936035,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.03038893,3.38984919,pnp_visible_ransac,9,0.445657,9,5,
42,-6.354098,1,1,0.938477,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.06148128,3.38100290,pnp_visible_ransac,9,0.563943,9,6,
43,-5.918572,1,1,0.932617,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.08087521,3.38016725,pnp_visible_ransac,9,0.388653,9,7,
44,-5.684567,1,1,0.937012,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.09956368,3.36285233,pnp_visible_ransac,9,0.425335,9,8,
45,-5.896994,1,1,0.931641,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.09236001,3.37685013,pnp_visible_ransac,9,0.455018,9,9,
46,-6.215137,1,1,0.939453,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.07195693,3.40376353,pnp_visible_ransac,9,0.399528,9,10,
47,-6.378311,1,1,0.938477,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.06509268,3.38881278,pnp_visible_ransac,9,0.412314,9,11,
48,-6.420988,1,1,0.936523,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.07143438,3.38951707,pnp_visible_ransac,9,0.419070,9,12,
49,-5.763939,1,1,0.938477,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.06780761,3.38646817,pnp_visible_ransac,9,0.458334,9,13,
50,-6.334854,1,1,0.935059,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.06546943,3.37400913,pnp_visible_ransac,9,0.599624,9,14,
51,-6.308606,1,1,0.937500,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.06966317,3.38780904,pnp_visible_ransac,9,0.389134,9,15,
52,-5.935841,1,1,0.936035,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.06662399,3.37337303,pnp_visible_ransac,9,0.582416,9,16,
53,-5.677371,1,1,0.937500,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.06334615,3.37559104,pnp_visible_ransac,9,0.468648,9,17,
54,-6.518945,1,1,0.942383,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.06831720,3.39193106,pnp_visible_ransac,9,0.462621,9,18,
